datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,date_utc,funding_rate_day_sum,funding_points_in_day
2021-04-29 00:00:00+00:00,2748.33,2798.0,2668.87,2759.14,2827431.929,7750499577.3932,2503798,1379566.987,3782341571.96435,2021-04-29,0.00030000000000000003,3
2021-04-30 00:00:00+00:00,2759.15,2803.55,2726.88,2773.15,1961665.845,5412494300.94511,1879324,947387.36,2614574202.72017,2021-04-30,0.0007749,3
2021-05-01 00:00:00+00:00,2773.16,2958.91,2754.04,2947.01,2293998.885,6589470501.4225,2139762,1144510.826,3287853200.84389,2021-05-01,0.0005741699999999999,3
2021-05-02 00:00:00+00:00,2947.0,2986.97,2856.7,2950.98,2080727.947,6086611127.85545,1950830,1007019.313,2946475620.08994,2021-05-02,0.00073173,3
2021-05-03 00:00:00+00:00,2950.91,3459.8,2950.7,3433.36,5116980.548,16382343434.80363,4435590,2523981.921,8079138870.44331,2021-05-03,0.00081627,3
2021-05-04 00:00:00+00:00,3433.7,3529.64,3160.01,3243.67,6940584.205,23227206677.60779,6222637,3325643.633,11132319408.91274,2021-05-04,0.0017403100000000001,3
2021-05-05 00:00:00+00:00,3243.65,3552.74,3211.0,3528.49,3838631.919,12937893760.98514,3812962,1828421.199,6165478151.93019,2021-05-05,0.00204659,3
2021-05-06 00:00:00+00:00,3528.74,3616.0,3380.25,3493.16,3041910.825,10632727893.23226,3211347,1460630.147,5106732732.74472,2021-05-06,0.00245773,3
2021-05-07 00:00:00+00:00,3493.17,3592.0,3355.0,3480.98,2326172.061,8094167086.99724,2597356,1121017.927,3901672633.03948,2021-05-07,0.00113204,3
2021-05-08 00:00:00+00:00,3480.98,3964.83,3451.74,3914.47,3128854.033,11602305090.60812,3543096,1543104.593,5721778308.19867,2021-05-08,0.00147484,3
2021-05-09 00:00:00+00:00,3914.95,3985.55,3730.0,3928.01,3118238.261,12120213502.67268,3541487,1489308.178,5789340832.26717,2021-05-09,0.00154661,3
2021-05-10 00:00:00+00:00,3927.83,4214.92,3658.0,3950.33,5052309.882,20426765812.22148,5506108,2401491.793,9708868439.74796,2021-05-10,0.00210916,3
2021-05-11 00:00:00+00:00,3950.32,4183.52,3778.17,4175.91,3394479.287,13477585470.55893,4132170,1643472.063,6525844552.70293,2021-05-11,0.00114022,3
2021-05-12 00:00:00+00:00,4175.85,4379.18,3723.43,3828.99,4928002.067,20540714054.05621,6206838,2381766.125,9932240244.71696,2021-05-12,0.0011184300000000001,3
2021-05-13 00:00:00+00:00,3829.89,4036.45,3491.53,3719.45,5852199.813,22134721314.84749,7847323,2881570.744,10897586878.17049,2021-05-13,0.0006567000000000001,3
2021-05-14 00:00:00+00:00,3719.44,4175.0,3692.99,4079.99,3063526.292,12181077842.13998,4229804,1499384.639,5960889474.7403,2021-05-14,0.00030000000000000003,3
2021-05-15 00:00:00+00:00,4079.98,4137.21,3634.44,3648.98,3321250.207,12859384950.05047,4473474,1601646.176,6202437951.27844,2021-05-15,0.00136942,3
2021-05-16 00:00:00+00:00,3649.01,3882.76,3348.0,3581.39,4223938.158,15266100829.69663,5514066,2054868.442,7429862606.30034,2021-05-16,0.0006266500000000001,3
2021-05-17 00:00:00+00:00,3581.39,3587.0,3125.0,3283.58,5745286.6,19279667315.49166,6763734,2792571.308,9371825418.54495,2021-05-17,0.00119118,3
2021-05-18 00:00:00+00:00,3283.23,3570.27,3240.06,3376.35,3842243.27,13102791083.02771,4889289,1915117.725,6532315781.50124,2021-05-18,0.00089919,3
2021-05-19 00:00:00+00:00,3377.03,3446.24,1400.73,2442.98,10144417.228,27803524889.35709,13310540,4896426.248,13447853938.43437,2021-05-19,-0.00293021,3
2021-05-20 00:00:00+00:00,2444.02,2990.85,2150.0,2768.42,6097256.74,16113950567.52409,8152933,3045103.569,8046026598.80096,2021-05-20,0.00031828,3
2021-05-21 00:00:00+00:00,2768.42,2940.0,2097.99,2431.01,6041584.187,15265695041.77466,7619795,3002881.625,7590079388.51843,2021-05-21,0.00030000000000000003,3
2021-05-22 00:00:00+00:00,2431.24,2489.65,2151.63,2295.15,4564819.521,10666152727.52536,5861628,2276612.686,5320447399.81974,2021-05-22,0.00030000000000000003,3
2021-05-23 00:00:00+00:00,2295.46,2383.41,1728.85,2096.63,7797669.636,15783098848.93368,8787549,3868683.892,7830214434.99649,2021-05-23,0.00030000000000000003,3
2021-05-24 00:00:00+00:00,2096.62,2675.0,2079.0,2649.27,5714266.276,13586348325.92198,6572796,2888492.485,6867006552.58782,2021-05-24,0.00030000000000000003,3
2021-05-25 00:00:00+00:00,2649.49,2750.0,2380.6,2706.83,5322472.943,13694505271.63173,6447582,2649888.786,6818994310.55818,2021-05-25,0.00030000000000000003,3
2021-05-26 00:00:00+00:00,2706.82,2913.0,2642.87,2884.27,4052111.799,11285324614.47753,5030449,2010815.395,5600635032.75649,2021-05-26,0.00030000000000000003,3
2021-05-27 00:00:00+00:00,2884.16,2893.03,2634.0,2742.77,3441489.934,9494992137.75452,4319043,1705466.734,4706175422.03625,2021-05-27,0.00030000000000000003,3
2021-05-28 00:00:00+00:00,2742.77,2763.57,2324.48,2411.66,4733066.731,11983057928.13767,5232829,2351420.368,5952599717.66833,2021-05-28,0.00030000000000000003,3
2021-05-29 00:00:00+00:00,2411.65,2577.04,2208.04,2277.99,4468023.064,10655588004.12472,4840289,2224437.983,5305831156.73819,2021-05-29,0.00030000000000000003,3
2021-05-30 00:00:00+00:00,2277.99,2476.83,2179.13,2386.11,3642984.366,8645260126.70548,4099827,1829724.072,4344140117.22053,2021-05-30,0.00030000000000000003,3
2021-05-31 00:00:00+00:00,2386.11,2721.51,2271.46,2706.33,4203920.413,10502558832.11788,4606980,2127706.772,5315402534.37889,2021-05-31,0.00030000000000000003,3
2021-06-01 00:00:00+00:00,2706.46,2741.45,2523.82,2634.63,3779985.27,9868610856.33613,4328581,1874417.798,4893405954.83614,2021-06-01,0.00030000000000000003,3
2021-06-02 00:00:00+00:00,2634.61,2804.04,2551.03,2707.22,3026897.821,8165015125.37414,3628070,1497245.448,4039000743.15122,2021-06-02,0.00030000000000000003,3
2021-06-03 00:00:00+00:00,2707.03,2892.23,2662.0,2858.34,3561113.235,9987629061.44338,3961169,1761073.142,4939376330.32195,2021-06-03,0.00030000000000000003,3
2021-06-04 00:00:00+00:00,2858.34,2861.53,2540.61,2689.21,4343826.882,11593942225.54805,4514677,2145096.852,5724310646.12483,2021-06-04,0.00030000000000000003,3
2021-06-05 00:00:00+00:00,2689.41,2817.43,2550.77,2627.45,3876375.64,10381974440.23042,4216220,1923355.981,5151771632.31928,2021-06-05,0.00030000000000000003,3
2021-06-06 00:00:00+00:00,2627.44,2744.0,2613.11,2711.4,2719341.885,7316997901.78934,3156256,1372571.614,3693566169.91522,2021-06-06,0.00030000000000000003,3
2021-06-07 00:00:00+00:00,2711.3,2849.65,2569.3,2592.96,4175255.701,11416987186.62013,4541784,2065514.6,5651121426.14238,2021-06-07,0.00030000000000000003,3
2021-06-08 00:00:00+00:00,2592.51,2621.27,2305.5,2506.19,6567894.086,16237479290.57325,5951981,3267501.378,8077646681.31604,2021-06-08,0.00030000000000000003,3
2021-06-09 00:00:00+00:00,2506.13,2627.38,2404.01,2610.2,5127988.288,12928474320.41501,4862437,2585705.673,6519327843.36852,2021-06-09,0.00030000000000000003,3
2021-06-10 00:00:00+00:00,2610.2,2624.79,2423.36,2471.11,3151629.315,7963220022.58071,3512649,1565308.759,3955721947.05576,2021-06-10,0.00030000000000000003,3
2021-06-11 00:00:00+00:00,2471.05,2497.94,2320.0,2354.25,2932342.336,7111141085.93231,3385342,1468403.158,3562014656.27138,2021-06-11,0.00028683,3
2021-06-12 00:00:00+00:00,2354.25,2452.79,2255.42,2370.59,3349184.786,7889597212.00103,3729689,1684859.146,3968907637.81159,2021-06-12,0.00030000000000000003,3
2021-06-13 00:00:00+00:00,2370.61,2548.0,2307.41,2508.71,2999871.755,7188328606.18587,3487459,1525925.946,3657231436.44387,2021-06-13,0.00030000000000000003,3
2021-06-14 00:00:00+00:00,2508.56,2608.53,2460.0,2579.82,2592645.352,6555180132.71414,3222665,1290521.625,3262870612.83379,2021-06-14,0.00023785,3
2021-06-15 00:00:00+00:00,2579.8,2639.99,2506.81,2544.17,2609572.986,6731794513.84064,3202340,1280299.567,3303651996.75057,2021-06-15,0.00030000000000000003,3
2021-06-16 00:00:00+00:00,2544.28,2557.54,2350.0,2366.84,2715755.789,6669003234.20805,3397557,1311825.535,3222216656.98761,2021-06-16,0.00030000000000000003,3
2021-06-17 00:00:00+00:00,2366.84,2459.77,2304.15,2372.51,2805257.77,6695512370.52803,3376157,1385937.222,3307812501.75752,2021-06-17,0.00030000000000000003,3
2021-06-18 00:00:00+00:00,2372.5,2376.94,2135.04,2231.68,3783368.698,8552190538.28243,4084330,1828563.137,4135080577.80523,2021-06-18,0.00018971,3
2021-06-19 00:00:00+00:00,2231.68,2280.0,2160.0,2163.36,2905034.112,6458695705.42715,3327674,1470100.703,3269700978.16191,2021-06-19,-8.379e-05,3
2021-06-20 00:00:00+00:00,2163.36,2277.0,2038.94,2242.7,4117443.373,8843020670.45992,4022782,2057250.128,4419789821.51961,2021-06-20,-0.00019034000000000002,3
2021-06-21 00:00:00+00:00,2242.7,2259.27,1864.36,1884.77,8408243.758,16807647822.40997,7236677,4185798.929,8367195862.62223,2021-06-21,-0.00010245999999999999,3
2021-06-22 00:00:00+00:00,1884.75,1997.8,1698.64,1878.46,7629543.365,14223120472.28595,6312124,3839581.315,7161304226.81936,2021-06-22,0.00013675,3
2021-06-23 00:00:00+00:00,1878.46,2044.35,1820.3,1966.51,4071236.262,8043287560.77444,3911111,2071635.936,4093642479.66855,2021-06-23,-0.00011752,3
2021-06-24 00:00:00+00:00,1966.48,2036.0,1883.47,1989.5,3069218.028,6018280271.63026,3138446,1552015.492,3043974302.33962,2021-06-24,0.00015568,3
2021-06-25 00:00:00+00:00,1989.5,2020.0,1790.0,1808.0,4807609.447,9024571644.12839,4146621,2387033.261,4480313351.37808,2021-06-25,0.00027207,3
2021-06-26 00:00:00+00:00,1808.0,1852.95,1715.0,1828.88,4547442.9,8078889026.41593,3987444,2308848.452,4103267854.79546,2021-06-26,-0.00016521,3
2021-06-27 00:00:00+00:00,1828.86,1984.61,1805.0,1980.83,3643084.635,6776865023.89345,3425455,1860410.82,3463027763.31825,2021-06-27,-0.0004709,3
2021-06-28 00:00:00+00:00,1981.0,2146.91,1960.31,2083.56,5085737.209,10414575455.76256,4329165,2572027.957,5267154729.80605,2021-06-28,3.3310000000000005e-05,3
2021-06-29 00:00:00+00:00,2083.55,2244.33,2073.0,2165.15,4249854.368,9211767303.62075,3871897,2136271.17,4631270292.92255,2021-06-29,2.7339999999999992e-05,3
2021-06-30 00:00:00+00:00,2165.03,2290.0,2087.23,2275.0,4574440.196,9905282259.92462,4069369,2305728.283,4995014035.77641,2021-06-30,0.00030000000000000003,3
2021-07-01 00:00:00+00:00,2274.99,2275.68,2066.0,2105.24,4469383.028,9572977503.66685,3884220,2192324.049,4695564977.17683,2021-07-01,0.00024853,3
2021-07-02 00:00:00+00:00,2105.23,2160.0,2016.43,2152.64,3889555.868,8073817364.15074,3627842,1968370.271,4086729294.52976,2021-07-02,-0.00017226999999999998,3
2021-07-03 00:00:00+00:00,2152.64,2239.0,2112.03,2226.63,2965805.065,6500249029.39124,2845458,1506100.715,3301844849.23065,2021-07-03,6.121e-05,3
2021-07-04 00:00:00+00:00,2226.71,2390.0,2188.0,2321.95,3200803.958,7390321295.6183,2845169,1596772.157,3686896476.07513,2021-07-04,0.00030000000000000003,3
2021-07-05 00:00:00+00:00,2322.13,2324.22,2155.04,2195.38,4496599.633,10086981165.22405,3640844,2192208.244,4918710176.05638,2021-07-05,0.00019822,3
2021-07-06 00:00:00+00:00,2195.38,2349.92,2191.24,2322.04,4197100.45,9626162967.33224,3956516,2102159.476,4821325277.74283,2021-07-06,8.549e-05,3
2021-07-07 00:00:00+00:00,2321.82,2410.0,2292.94,2314.65,3113882.674,7340606730.55211,3187956,1536374.681,3622913079.14039,2021-07-07,0.00023042,3
2021-07-08 00:00:00+00:00,2314.64,2326.58,2082.07,2114.88,4154305.408,9080261738.94438,3793080,2034143.801,4446825205.31947,2021-07-08,0.00017564000000000002,3
2021-07-09 00:00:00+00:00,2114.81,2189.27,2045.0,2147.53,4166847.297,8846405222.35686,3773678,2102694.971,4464660906.08217,2021-07-09,0.00022471,3
2021-07-10 00:00:00+00:00,2147.4,2195.0,2073.0,2111.14,2803372.98,5940286610.7685,2901834,1384441.407,2934109601.17613,2021-07-10,0.00030000000000000003,3
2021-07-11 00:00:00+00:00,2111.14,2175.0,2080.0,2140.27,2154716.197,4578291195.14697,2335825,1090675.761,2317893367.71135,2021-07-11,0.00030000000000000003,3
2021-07-12 00:00:00+00:00,2140.26,2167.95,2003.4,2030.85,2941659.373,6135599771.18761,2856470,1415609.115,2952212476.02178,2021-07-12,0.00030000000000000003,3
2021-07-13 00:00:00+00:00,2030.78,2048.97,1916.0,1940.32,3641617.739,7240764577.16506,3304763,1798509.909,3577320950.94722,2021-07-13,0.00018564,3
2021-07-14 00:00:00+00:00,1940.31,2018.55,1862.32,1993.82,4274762.909,8306491741.37898,3557825,2148944.526,4176270499.01802,2021-07-14,0.0001845,3
2021-07-15 00:00:00+00:00,1993.82,2042.1,1880.29,1919.35,3891662.256,7547129300.45538,3397840,1943391.415,3769721189.94237,2021-07-15,0.00025655000000000003,3
2021-07-16 00:00:00+00:00,1919.36,1965.85,1846.0,1876.1,3797831.436,7227056616.37395,3347908,1891555.804,3600903079.48532,2021-07-16,0.00026785000000000003,3
2021-07-17 00:00:00+00:00,1876.09,1919.0,1841.0,1898.55,3169044.845,5965787509.4647,2894663,1601202.531,3015181022.17974,2021-07-17,0.00025313,3
2021-07-18 00:00:00+00:00,1898.55,1994.26,1875.0,1890.66,3350134.623,6490340037.90537,3000049,1671293.528,3238462540.45405,2021-07-18,0.00030000000000000003,3
2021-07-19 00:00:00+00:00,1890.8,1917.82,1801.0,1818.4,3317206.573,6135968039.40363,2995048,1608819.149,2977139424.48436,2021-07-19,1.1989999999999999e-05,3
2021-07-20 00:00:00+00:00,1818.4,1841.34,1715.0,1785.04,4510417.88,7956472622.46679,3712603,2253173.192,3974991938.39241,2021-07-20,-0.00048893,3
2021-07-21 00:00:00+00:00,1785.2,2038.0,1752.35,1995.49,5466949.512,10439929115.58029,4331017,2810927.666,5367608197.59049,2021-07-21,-0.0005418199999999999,3
2021-07-22 00:00:00+00:00,1995.5,2046.0,1945.0,2023.55,3739570.52,7466590230.05726,3437084,1876710.365,3747955804.83997,2021-07-22,0.00030000000000000003,3
2021-07-23 00:00:00+00:00,2024.0,2131.96,1995.02,2124.33,3237000.868,6648633427.28004,3062474,1644610.167,3379289078.81768,2021-07-23,0.00028643,3
2021-07-24 00:00:00+00:00,2124.34,2198.0,2105.4,2183.53,2900599.605,6230603831.2898,2827931,1448763.222,3112768201.19873,2021-07-24,0.00017386000000000002,3
2021-07-25 00:00:00+00:00,2183.54,2197.0,2106.12,2188.11,2654022.719,5715783682.52749,2588512,1326925.457,2858328683.89461,2021-07-25,0.00013448,3
2021-07-26 00:00:00+00:00,2188.15,2433.53,2170.03,2227.41,5648553.005,13069147530.17464,5017882,2788808.874,6452664899.16412,2021-07-26,0.00030000000000000003,3
2021-07-27 00:00:00+00:00,2227.44,2319.0,2150.0,2298.04,4077823.745,9128465396.90154,4058565,2024975.777,4534157411.61879,2021-07-27,0.00030000000000000003,3
2021-07-28 00:00:00+00:00,2298.05,2345.54,2242.2,2300.08,3309639.002,7597061765.53673,3719892,1625791.148,3733210001.70135,2021-07-28,0.00025618,3
2021-07-29 00:00:00+00:00,2300.12,2406.44,2263.33,2382.45,2369811.378,5488185704.97631,2620977,1204318.664,2790126082.73508,2021-07-29,0.00025723,3
2021-07-30 00:00:00+00:00,2382.45,2473.99,2316.03,2461.72,3555703.039,8490960948.10425,3527851,1774308.255,4238455459.01198,2021-07-30,0.00030000000000000003,3
2021-07-31 00:00:00+00:00,2461.52,2553.8,2421.76,2530.49,2363945.704,5836744313.47873,2690844,1179653.841,2913175028.51795,2021-07-31,0.00030000000000000003,3
2021-08-01 00:00:00+00:00,2530.37,2699.0,2511.88,2554.71,4203633.648,10920759980.85322,4097967,2087175.773,5422908342.72187,2021-08-01,0.00030000000000000003,3
2021-08-02 00:00:00+00:00,2554.72,2666.91,2506.11,2607.09,3757454.702,9757084146.95917,3852144,1856094.989,4820788686.00819,2021-08-02,0.00030000000000000003,3
2021-08-03 00:00:00+00:00,2607.09,2633.27,2441.0,2506.87,4035094.388,10108119599.97699,4142949,1971051.111,4937371207.75629,2021-08-03,0.00020759,3
2021-08-04 00:00:00+00:00,2506.5,2775.06,2456.83,2725.0,4639321.233,12137903905.43098,4651056,2333344.867,6105496276.47493,2021-08-04,0.00019663,3
2021-08-05 00:00:00+00:00,2725.0,2845.9,2527.0,2826.8,6430648.209,17419363268.20104,6217881,3176491.447,8608308778.24955,2021-08-05,0.00030000000000000003,3
2021-08-06 00:00:00+00:00,2826.81,2948.36,2720.31,2892.3,3957430.19,11184522371.32228,4431054,1962396.456,5547427656.24925,2021-08-06,0.00030000000000000003,3
2021-08-07 00:00:00+00:00,2892.29,3176.0,2865.45,3163.26,5211893.648,15898690989.9526,5830907,2597842.151,7924675778.18144,2021-08-07,0.00038202,3
2021-08-08 00:00:00+00:00,3163.26,3195.67,2950.45,3014.06,4207474.0,12960508391.08436,4951334,2051638.379,6320404918.96085,2021-08-08,0.00033627,3
2021-08-09 00:00:00+00:00,3014.06,3190.8,2890.03,3163.43,4997024.855,15308758012.82675,5388512,2445088.598,7489626733.73267,2021-08-09,0.00045395,3
2021-08-10 00:00:00+00:00,3163.43,3239.13,3053.24,3143.98,4011325.684,12596399140.64382,4665614,1951804.232,6131395969.89487,2021-08-10,0.00065734,3
2021-08-11 00:00:00+00:00,3143.97,3279.78,3120.69,3161.52,3248054.689,10431960240.70598,3926003,1589382.157,5105435871.99724,2021-08-11,0.0007886,3
2021-08-12 00:00:00+00:00,3161.52,3241.57,2981.0,3046.74,3651234.966,11298867650.12576,4537077,1778897.771,5504204748.24524,2021-08-12,0.00042186999999999997,3
2021-08-13 00:00:00+00:00,3046.63,3332.88,3034.35,3324.12,3291401.802,10556999488.07876,4036689,1633205.956,5239976336.17076,2021-08-13,0.00062196,3
2021-08-14 00:00:00+00:00,3324.12,3337.99,3210.0,3266.31,2307338.73,7541715652.47723,3389219,1117343.043,3652641771.41959,2021-08-14,0.00086691,3
2021-08-15 00:00:00+00:00,3266.31,3326.0,3109.0,3312.31,2863557.025,9176432710.68574,3847902,1396184.337,4474915517.23871,2021-08-15,0.00062763,3
2021-08-16 00:00:00+00:00,3312.31,3343.0,3133.33,3146.83,2823441.625,9165693580.68069,3751738,1354046.861,4397785664.62054,2021-08-16,0.00045793000000000006,3
2021-08-17 00:00:00+00:00,3146.82,3294.23,2992.0,3014.64,3583054.432,11313021664.72633,4538498,1733069.748,5475465884.46066,2021-08-17,0.00030000000000000003,3
2021-08-18 00:00:00+00:00,3014.63,3125.92,2950.0,3014.25,2914764.091,8870183227.13909,3845910,1433848.085,4365350711.56013,2021-08-18,0.00030000000000000003,3
2021-08-19 00:00:00+00:00,3014.31,3194.0,2958.8,3186.8,2795287.664,8517882649.26069,3542925,1380587.916,4208570825.43654,2021-08-19,0.00030000000000000003,3
2021-08-20 00:00:00+00:00,3186.76,3308.26,3180.0,3286.62,2223015.324,7213472444.69804,2934913,1096221.959,3557480824.04768,2021-08-20,0.0007505,3
2021-08-21 00:00:00+00:00,3286.65,3313.9,3207.12,3226.4,1838074.781,6008937521.2707,2562290,886315.616,2898144056.56905,2021-08-21,0.00056746,3
2021-08-22 00:00:00+00:00,3226.39,3276.42,3124.35,3241.29,1773220.917,5694971586.81129,2389513,863662.087,2774252423.26355,2021-08-22,0.00050666,3
2021-08-23 00:00:00+00:00,3241.29,3383.0,3233.07,3323.01,2430852.991,8087347064.89252,3053074,1204511.771,4007359176.03458,2021-08-23,0.00158683,3
2021-08-24 00:00:00+00:00,3323.0,3362.0,3145.0,3173.98,2520587.128,8206532013.99988,2999337,1212368.874,3948364879.91148,2021-08-24,0.00118924,3
2021-08-25 00:00:00+00:00,3173.99,3249.0,3078.52,3227.9,2405504.816,7633000732.16727,2892075,1162981.249,3691290931.49159,2021-08-25,0.00046461,3
2021-08-26 00:00:00+00:00,3227.9,3254.0,3052.0,3093.77,2360877.641,7377079755.83256,2888145,1139036.505,3558925995.59697,2021-08-26,0.00030000000000000003,3
2021-08-27 00:00:00+00:00,3093.81,3283.0,3061.44,3273.91,2227370.879,7072538774.15535,2685562,1134895.249,3604989748.77804,2021-08-27,0.00030000000000000003,3
2021-08-28 00:00:00+00:00,3274.12,3288.22,3209.93,3247.29,1124796.339,3648997299.15339,1694830,540133.897,1752546116.87541,2021-08-28,0.00035499,3
2021-08-29 00:00:00+00:00,3247.47,3291.7,3150.5,3225.47,1642534.292,5275349676.12545,2127874,802585.182,2578125654.63301,2021-08-29,0.00036779,3
2021-08-30 00:00:00+00:00,3225.47,3350.0,3142.38,3230.43,2535431.803,8211167690.59126,2851387,1238532.97,4012292730.59524,2021-08-30,0.00030000000000000003,3
2021-08-31 00:00:00+00:00,3230.42,3478.0,3187.85,3430.49,3605871.087,12096403303.17363,3916048,1789559.48,6004548047.81512,2021-08-31,0.00040707000000000004,3
2021-09-01 00:00:00+00:00,3430.49,3849.0,3381.23,3831.44,3339812.397,12019155034.32282,3999484,1702593.052,6128888549.6119,2021-09-01,0.00030000000000000003,3
2021-09-02 00:00:00+00:00,3831.42,3843.21,3723.87,3788.95,1997427.18,7549206070.15826,2756226,957866.166,3620717285.93248,2021-09-02,0.0013444,3
2021-09-03 00:00:00+00:00,3788.94,4036.44,3710.77,3942.79,2643680.21,10327395607.95398,3359042,1303867.714,5094363924.07464,2021-09-03,0.00130504,3
2021-09-04 00:00:00+00:00,3942.83,3976.59,3835.0,3889.71,1508907.058,5898345690.61458,2318029,723287.619,2827658999.29951,2021-09-04,0.00223973,3
2021-09-05 00:00:00+00:00,3889.95,3991.25,3837.0,3952.56,1483337.994,5811218020.16181,2241970,717022.866,2809796333.62739,2021-09-05,0.00209457,3
2021-09-06 00:00:00+00:00,3952.56,3976.6,3864.27,3929.0,1471495.586,5785284739.10346,2207758,698601.095,2747262325.13417,2021-09-06,0.0017132,3
