datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,ret_1d,logret_1d,range,true_range,atr_14,vol_30,funding_rate_day_sum
2023-08-28 00:00:00+00:00,26087.6,26244.6,25850.4,26106.5,219992.051,5728245334.03454,2034199,109259.071,2844967503.225,0.0007206461282520671,0.0007203865875151649,0.015110569348773448,394.1999999999971,829.6785714285714,0.3005257655006265,8.553e-05
2023-08-29 00:00:00+00:00,26106.5,28168.0,25905.2,27700.1,700233.946,19063888802.78101,5095886,359112.466,9774025451.52869,0.06104226916668254,0.059251697826685046,0.08667573209737035,2262.7999999999993,959.7285714285715,0.3761100332666556,-6.340999999999999e-05
2023-08-30 00:00:00+00:00,27700.1,27758.2,26950.0,27290.4,315313.916,8611722669.03794,2868554,153659.355,4196978727.47524,-0.014790560322886837,-0.014901031298593992,0.02917678997548748,808.2000000000007,978.0071428571428,0.3788944843588171,0.00014543
2023-08-31 00:00:00+00:00,27290.4,27674.3,25617.8,25928.0,502906.277,13374373720.159,4108957,242515.16,6452052642.39265,-0.049922317005247296,-0.05121152615723901,0.07535616920235687,2056.5,825.2642857142855,0.4076747317132446,0.00017873
2023-09-01 00:00:00+00:00,25928.0,26151.6,25312.0,25795.6,361184.924,9314832822.37795,3414721,180488.71,4655865487.86106,-0.005106448626967075,-0.005119531091382967,0.032381980870101766,839.5999999999985,798.2357142857139,0.40474117567810347,0.00014805
2023-09-02 00:00:00+00:00,25795.6,25975.0,25740.6,25855.8,107642.864,2780278800.436,1335781,53671.502,1386371344.5941,0.0023337313340259236,0.0023310124123891995,0.00908682100823402,234.40000000000146,780.2642857142855,0.405060994036057,4.917e-05
2023-09-03 00:00:00+00:00,25855.8,26135.2,25777.0,25962.1,133016.832,3448807040.90302,1530423,66887.107,1734637690.97104,0.004111263236875162,0.004102835086507994,0.013853758150975825,358.2000000000007,781.8142857142856,0.4059905337494107,7.964e-05
2023-09-04 00:00:00+00:00,25962.1,26099.3,25610.0,25814.0,173147.873,4476150022.96639,1917437,84103.786,2174598492.23596,-0.005704469207036378,-0.005720801833765776,0.01884670346389542,489.2999999999993,782.4785714285712,0.40598419925450707,3.1e-05
2023-09-05 00:00:00+00:00,25814.0,25900.0,25531.2,25779.7,186639.945,4801841760.65064,1993037,93238.333,2399002456.92618,-0.0013287363446191636,-0.0013296198975147888,0.01428682110482681,368.7999999999993,748.2357142857139,0.40577819089351663,5.394e-05
2023-09-06 00:00:00+00:00,25779.7,26052.0,25326.0,25747.4,251122.66,6451012388.43805,2404620,124310.307,3193837018.62409,-0.0012529238121467001,-0.0012537093774227515,0.028161693115125466,726.0,728.2357142857139,0.40483166745867855,1.109e-05
2023-09-07 00:00:00+00:00,25747.4,26451.0,25602.3,26240.7,257349.902,6683838708.83606,2609838,132934.158,3453464303.19888,0.019159216076186203,0.018977989411279594,0.032962551558604,848.7000000000007,736.4785714285712,0.4049102806032963,0.00014637
2023-09-08 00:00:00+00:00,26240.7,26437.5,25630.0,25899.8,249269.761,6476749865.05496,2723220,121841.513,3166020428.26558,-0.012991269287785823,-0.013076393881382486,0.030772807127858633,807.5,755.1857142857142,0.40606968649163766,-2.704e-05
2023-09-09 00:00:00+00:00,25899.9,25940.6,25781.5,25892.6,67909.81,1756326250.4234,902910,34217.008,884994548.7205,-0.00027799442466736046,-0.00027803307227891594,0.006142904578413677,159.09999999999854,755.0928571428568,0.4062976547120165,-4.011e-05
2023-09-10 00:00:00+00:00,25892.6,26037.3,25508.7,25828.4,162972.413,4203882568.6831,1790427,81967.899,2114888979.83764,-0.0024794728995928272,-0.0024825518830802196,0.020415099294779148,528.5999999999985,777.278571428571,0.40618637903136123,5.83e-05
