datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,ret_1d,logret_1d,range,true_range,atr_14,vol_30
2021-01-25 00:00:00+00:00,1392.19,1475.0,1293.69,1317.88,1885441.31289,2644267236.897188,1661512,943347.25829,1324815913.9859085,-0.05359387006197436,-0.055083489227750526,0.1302037328277714,181.30999999999995,164.44071428571428,1.5697648374631976
2021-01-26 00:00:00+00:00,1317.6,1378.49,1244.56,1365.97,1682923.65799,2216751668.3927126,1423178,856659.30135,1128968367.853891,0.036490424014326006,0.035840414080469785,0.10162533766352023,133.93000000000006,163.7435714285714,1.5609774541440697
2021-01-27 00:00:00+00:00,1366.54,1373.9,1207.0,1239.03,2009772.08358,2554649901.074845,1737296,997748.24567,1268777717.4971037,-0.09293029861563584,-0.09753598354584714,0.12218423537852229,166.9000000000001,164.9385714285714,1.607991571557761
2021-01-28 00:00:00+00:00,1238.93,1360.0,1217.23,1329.69,1365269.71962,1790490878.1937945,1275024,702526.23919,922191761.3683512,0.07317014115880971,0.07061701692996536,0.11522723420740416,142.76999999999998,163.64714285714285,1.616489837279996
2021-01-29 00:00:00+00:00,1329.44,1436.9,1285.35,1379.5,2253963.18682,3077996801.2317657,1714076,1126572.38403,1539947796.2074935,0.037459859064894685,0.036775282316304114,0.1139739337740377,151.55000000000018,161.07500000000002,1.6171698589440662
2021-01-30 00:00:00+00:00,1379.56,1406.0,1326.41,1378.05,1040042.2363,1414231402.543883,1013174,508185.46266,691043000.9994265,-0.0010511054729974711,-0.0010516582717556844,0.057694816962667574,79.58999999999992,156.315,1.6117152375844601
2021-01-31 00:00:00+00:00,1378.04,1380.74,1281.12,1312.55,958704.85571,1276842259.9713488,828176,448756.56134,597602925.7805631,-0.04753093138855624,-0.04869764640731589,0.07229055549508372,99.62000000000012,156.0007142857143,1.6270237265945537
2021-02-01 00:00:00+00:00,1312.45,1377.99,1269.99,1374.17,1096397.91862,1449463766.7237952,915584,550007.37258,727808340.6755197,0.04694678297969612,0.045878102496986095,0.0822825797112491,108.0,158.1314285714286,1.6231644874647904
2021-02-02 00:00:00+00:00,1374.09,1547.9,1360.28,1511.87,1944227.99878,2821617332.3997846,1614541,986022.09176,1431300798.430241,0.10020594249619763,0.09549738273185238,0.13653332557107206,187.62000000000012,158.18928571428575,1.4044528654423953
2021-02-03 00:00:00+00:00,1511.93,1669.35,1508.39,1664.49,1535869.88801,2418887041.587561,1384979,793334.97198,1249029451.1419609,0.10094783281631359,0.09617147497977196,0.10646418012130661,160.9599999999998,157.36428571428573,1.4254385793251103
2021-02-04 00:00:00+00:00,1664.67,1695.2,1554.44,1595.67,1646502.32962,2693099602.275608,1507993,825236.64834,1350478681.245404,-0.04134599787322235,-0.042225059473644855,0.08456644377557089,140.76,145.70428571428573,1.4337193268463317
2021-02-05 00:00:00+00:00,1595.53,1760.49,1591.0,1719.19,1194123.29946,2011685911.1668868,1326415,600948.63761,1012301493.0861531,0.07740948943077197,0.07455953893923795,0.10621870436869779,169.49,141.27642857142857,1.4197619780189745
2021-02-06 00:00:00+00:00,1718.95,1743.67,1642.94,1676.35,1149808.33101,1940057857.9438984,1152167,565703.52545,954941828.40178,-0.02491871171889093,-0.02523443886358212,0.05859154601876466,100.73000000000002,143.00428571428571,1.426437003233905
2021-02-07 00:00:00+00:00,1676.35,1693.0,1490.46,1611.62,1281734.86814,2044371589.0232763,1263737,618789.69751,987284129.7353908,-0.03861365466638833,-0.03937892652140018,0.12082202404032569,202.53999999999996,144.69785714285715,1.4364114372022931
2021-02-08 00:00:00+00:00,1611.46,1775.57,1563.89,1750.15,1339777.09536,2255426926.0199776,1372788,677614.29512,1141288384.5474298,0.08595698737915902,0.08246161426252474,0.13134609895632957,211.67999999999984,146.86714285714288,1.4541386261284923
2021-02-09 00:00:00+00:00,1749.68,1821.88,1708.49,1769.13,1185071.89593,2080818891.6989048,1173421,593423.36868,1042666171.1807508,0.010844784732737311,0.010786401775911614,0.06478873239436625,113.3900000000001,145.4,1.450020839950454
2021-02-10 00:00:00+00:00,1769.14,1837.86,1680.0,1740.78,1219932.25474,2149076144.4076576,1279140,605462.91818,1067949000.5237134,-0.016024825761815187,-0.016154611680890163,0.08923029963880545,157.8599999999999,144.75428571428571,1.3541518490178164
2021-02-11 00:00:00+00:00,1740.76,1819.0,1703.44,1785.62,735079.82699,1301681871.563269,935602,367056.14118,650153645.4431872,0.025758567998253712,0.025432405216073484,0.06638403474304619,115.55999999999995,142.81071428571428,1.3411284223206146
2021-02-12 00:00:00+00:00,1785.83,1864.88,1739.88,1840.26,909600.20653,1635426867.774093,996495,460779.83709,829217927.344209,0.03060001568082793,0.030141172127228444,0.07000369619515912,125.0,140.91428571428568,1.3267090202920584
2021-02-13 00:00:00+00:00,1840.24,1871.72,1765.0,1814.96,767589.07285,1395594093.2839975,853189,372008.25141,676531918.543253,-0.01374805733972373,-0.013843437079732901,0.05799180550574377,106.72000000000003,142.85214285714284,1.3057824784708811
2021-02-14 00:00:00+00:00,1815.25,1850.0,1784.11,1800.42,675261.77873,1230043295.034284,714827,334005.33344,608556979.1025332,-0.008011195839026763,-0.008043457889004735,0.03630383038744661,65.8900000000001,140.44285714285712,1.2866207317622318
2021-02-15 00:00:00+00:00,1800.03,1835.72,1655.67,1779.25,1053474.57879,1860338371.897408,1086589,511771.37271,904087834.7542372,-0.011758367492029631,-0.011828043820219847,0.1000044434076493,180.04999999999995,145.5892857142857,1.2843141941758915
2021-02-16 00:00:00+00:00,1779.33,1827.28,1724.0,1781.99,817493.47513,1455884891.92438,826125,389395.787,693804838.7492043,0.0015399747084445803,0.0015387901633499013,0.05804692988618799,103.27999999999997,139.56499999999997,1.2845754666773008
2021-02-17 00:00:00+00:00,1781.99,1855.0,1733.01,1849.88,795711.63311,1437546812.9718316,862461,412387.45021,745568293.761723,0.03809785689033052,0.03739005476095869,0.06845717428268397,121.99000000000001,136.78142857142856,1.287022511255526
2021-02-18 00:00:00+00:00,1849.7,1950.5,1849.69,1939.61,937227.10191,1787383532.102376,1053661,493607.02549,941541216.781136,0.048505849028045,0.04736614981642351,0.054495426730382476,100.80999999999995,133.92785714285714,1.2682943566230944
2021-02-19 00:00:00+00:00,1938.91,1972.82,1891.0,1955.0,793404.4115,1533991632.129546,988320,388954.85277,752267904.1699667,0.007934584787663512,0.007903271499353437,0.042183737967941975,81.81999999999994,127.66571428571426,1.2683275004723724
2021-02-20 00:00:00+00:00,1955.46,2042.34,1803.14,1913.0,1261315.81279,2493836246.4871454,1329067,624716.42408,1236782122.3446047,-0.02148337595907923,-0.0217175029792136,0.1223529411764705,239.19999999999982,137.55642857142854,1.0353978753285653
2021-02-21 00:00:00+00:00,1912.9,1976.31,1883.01,1933.53,756568.19743,1467970937.2850723,895138,386132.26661,749271580.5746851,0.010731834814427632,0.010674657390530307,0.048771562990067935,93.29999999999995,129.7535714285714,0.9835483569999628
2021-02-22 00:00:00+00:00,1933.54,1936.29,1551.0,1777.58,1807244.98099,3200483176.9795847,1799926,854014.62953,1513747907.8030388,-0.0806555884832405,-0.08409445913382463,0.19926766070348015,385.28999999999996,142.1542857142857,1.0392420796912576
2021-02-23 00:00:00+00:00,1777.42,1782.39,1355.0,1577.89,2547837.82068,3931407907.534277,2396626,1231889.46331,1903489088.143906,-0.11233812261614096,-0.11916437721265005,0.2404336232405856,427.3900000000001,164.58285714285714,1.0433205615959165
2021-02-24 00:00:00+00:00,1577.79,1712.7,1500.2,1623.39,1384388.81727,2261264845.4650745,1319936,705887.81504,1153792817.1865425,0.02883597715937114,0.028428043912497536,0.13467351970035935,212.5,168.4857142857143,1.0238751439671665
2021-02-25 00:00:00+00:00,1623.16,1671.59,1459.16,1481.75,1032670.79409,1650582276.871864,1110019,501173.65129,802212265.4535745,-0.08724952106394646,-0.09129273372885827,0.13085580174819347,212.42999999999984,175.40499999999994,1.0709869684204023
2021-02-26 00:00:00+00:00,1482.08,1562.25,1400.0,1444.59,1355973.29378,2004016547.1111927,1298739,662906.93964,979857228.4282846,-0.02507845453011648,-0.02539827740660172,0.10949890332377257,162.25,178.06571428571422,1.0183592584784738
2021-02-27 00:00:00+00:00,1444.56,1529.0,1425.0,1458.13,927423.0475,1375946816.3325431,954919,452205.99129,671100313.8001161,0.009372901653756482,0.009329248569764026,0.07199274534643048,104.0,177.87142857142857,0.9897043924572978
2021-02-28 00:00:00+00:00,1458.27,1468.75,1293.18,1419.18,1410207.56284,1929140046.6462588,1190546,704060.34406,963537938.0773448,-0.026712295885826354,-0.02707555282154317,0.12040764540884552,175.56999999999994,185.70571428571424,0.9880175141427303
2021-03-01 00:00:00+00:00,1418.67,1572.0,1409.91,1569.86,1094695.17839,1642627276.3105588,989006,568597.04493,853434777.3750483,0.10617398779576925,0.10090720338220738,0.11421384179596662,162.08999999999992,184.42285714285708,1.052226763671915
2021-03-02 00:00:00+00:00,1570.0,1602.9,1455.52,1486.78,1061142.38743,1627312282.623529,966176,508683.55658,781051077.7385646,-0.05292191660402834,-0.054373735767518916,0.093880983017594,147.3800000000001,187.57285714285712,1.0558284750433364
2021-03-03 00:00:00+00:00,1486.79,1656.94,1475.47,1567.69,1054846.31471,1676300215.0458324,1237215,534919.19161,850213871.6866411,0.054419618235381106,0.05299049065843686,0.12205571772555457,181.47000000000003,191.82142857142853,1.0598229185460148
2021-03-04 00:00:00+00:00,1567.68,1624.87,1506.36,1539.23,946365.67088,1476463517.9864872,1125118,468540.00465,731257773.7169954,-0.018154099343620222,-0.018320906916699187,0.07559530264274186,118.50999999999999,193.08571428571426,1.006300531367968
2021-03-05 00:00:00+00:00,1539.22,1548.96,1441.66,1528.31,910786.28976,1355798089.272699,1000913,451258.01245,672042056.2406199,-0.007094456319068687,-0.007119741635654542,0.06971017976520724,107.29999999999995,194.90571428571428,0.9409496110164337
2021-03-06 00:00:00+00:00,1528.08,1671.58,1513.03,1650.35,1013300.93928,1611851701.8240168,1188531,536167.18087,853820036.0928468,0.07985290942282641,0.0768248368818858,0.10374204186323453,158.54999999999995,189.14499999999998,0.9711027342933394
2021-03-07 00:00:00+00:00,1650.68,1734.16,1630.35,1726.16,848470.78136,1414988218.19354,1166072,432388.65922,721395027.1827203,0.045935710606840985,0.04491190161890568,0.06290180870724403,103.81000000000017,189.8957142857143,0.9463856275209599
2021-03-08 00:00:00+00:00,1726.46,1843.59,1664.96,1833.18,1149711.39987,1995142128.6481345,1407402,602217.91071,1046045706.9018364,0.06199888770450013,0.06015287545997072,0.10348403392501267,178.62999999999988,175.1342857142857,0.9644366415650371
2021-03-09 00:00:00+00:00,1833.22,1870.77,1798.2,1870.51,857229.47855,1570286249.4509003,1196670,414078.09328,758575748.3569634,0.02036352131269159,0.02015895724693717,0.03958694727195362,72.56999999999994,149.78999999999996,0.9533419754047493
2021-03-10 00:00:00+00:00,1870.5,1877.69,1757.0,1795.12,937230.62831,1706230875.2676637,1098051,451348.3302,821707575.727272,-0.040304515880695724,-0.041139248882490875,0.06452250990371612,120.69000000000005,143.23214285714283,0.9215730551348227
2021-03-11 00:00:00+00:00,1795.28,1846.7,1725.0,1825.78,909011.4961,1627027458.0887964,1023958,443744.99114,794476087.9173055,0.01707963813004154,0.01693542091312583,0.06779491064664203,121.70000000000005,136.75142857142856,0.922583862021237
2021-03-12 00:00:00+00:00,1825.78,1841.88,1719.72,1766.1,869564.6361,1542873062.4201016,1126153,426161.7788,756268155.2595268,-0.032687399358082625,-0.03323356726634774,0.06690838983886344,122.16000000000008,133.88785714285714,0.92853565737389
2021-03-13 00:00:00+00:00,1766.13,1944.3,1727.75,1922.35,926283.22642,1718553131.9614732,1265904,471925.04818,875441534.0351523,0.08847177396523409,0.08477467022646756,0.12261480097389726,216.54999999999995,141.92714285714285,0.9737115612972111
2021-03-14 00:00:00+00:00,1922.35,1933.1,1836.0,1848.1,637963.63627,1200354205.603357,963564,301776.22952,567878404.1829317,-0.03862460009883739,-0.0393903116370824,0.050511093193227,97.09999999999991,136.32214285714286,0.9795838371891832
2021-03-15 00:00:00+00:00,1848.1,1891.76,1730.0,1793.48,1025326.79658,1842608872.76306,1496415,511041.33812,918123974.5540836,-0.029554677777176463,-0.0300002177615335,0.08752773118337752,161.76,136.29857142857142,0.9842043175003454
2021-03-16 00:00:00+00:00,1793.99,1819.5,1711.68,1805.12,764993.40147,1360127229.789916,987906,388327.71998,690760061.4775399,0.006490175524678232,0.006469205021434554,0.06011775988580856,107.81999999999994,133.47285714285712,0.9838534369465889
2021-03-17 00:00:00+00:00,1805.01,1838.88,1741.18,1823.58,658349.44843,1177718486.9646137,872416,337373.92544,603533782.448005,0.010226466938486167,0.010174530410139937,0.054123825562843494,97.70000000000005,127.48928571428571,0.9831485792140829
2021-03-18 00:00:00+00:00,1823.58,1850.0,1759.04,1776.08,603721.61056,1092346826.5536904,783517,284617.82364,514992961.4272932,-0.026047664484146527,-0.026392913379088334,0.04987990655743101,90.96000000000004,125.52142857142857,0.988045451242853
2021-03-19 00:00:00+00:00,1775.92,1840.61,1733.47,1809.1,500258.42875,901801564.202326,703977,250974.49054,452606834.7538839,0.01859150488716721,0.018420795444552773,0.0603238592856177,107.13999999999987,125.50999999999999,0.9811925156119883
2021-03-20 00:00:00+00:00,1809.01,1868.83,1800.86,1806.1,451556.10639,828404987.6527742,743672,230001.04734,421947140.57311445,-0.0016582831242053508,-0.0016596595975979511,0.0375711679840805,67.97000000000003,119.03999999999999,0.9658060611501321
2021-03-21 00:00:00+00:00,1806.57,1817.16,1747.0,1782.98,465953.98749,830951276.5130767,748800,227170.16353,405242308.7464666,-0.012801063064060592,-0.012883702679304498,0.03884613255080011,70.16000000000008,116.63642857142857,0.9660631340984028
2021-03-22 00:00:00+00:00,1783.23,1807.51,1655.15,1680.97,582727.49081,1019780398.7821894,879976,284682.99701,498556293.2724821,-0.0572132048592805,-0.05891511402087701,0.08545244478345236,152.3599999999999,114.75999999999999,0.9831016869590081
2021-03-23 00:00:00+00:00,1681.17,1721.17,1650.0,1668.08,577213.99589,975522491.0640426,654415,286791.61839,484836342.0061468,-0.0076681915798616496,-0.007697743330171036,0.04233864970820424,71.17000000000007,114.66,0.981956904822983
2021-03-24 00:00:00+00:00,1668.2,1740.86,1536.92,1581.84,753834.52393,1251031751.1563811,994542,360806.99166,599730061.1379827,-0.05170015826579066,-0.05308453798669088,0.12226032324588738,203.93999999999983,120.60642857142855,0.9582792279149839
2021-03-25 00:00:00+00:00,1581.88,1622.0,1549.4,1585.74,701697.00258,1115502879.6291516,778215,357916.02537,569176818.6933715,0.002465483234713961,0.0024624489172726527,0.04589591867698371,72.59999999999991,117.09928571428568,0.8727633918074108
2021-03-26 00:00:00+00:00,1585.83,1699.93,1585.79,1698.84,515470.92907,844707873.9147713,650812,265021.0976,434412049.546837,0.0713231677324151,0.06889448986455893,0.07197901295294316,114.19000000000005,116.52999999999997,0.9018192986422375
2021-03-27 00:00:00+00:00,1698.84,1732.67,1666.41,1712.63,443845.49957,753555521.6446562,516929,223163.53,378944599.8136217,0.008117303571849144,0.008084535469532916,0.03900308445762991,66.25999999999999,105.79499999999997,0.8416022092199282
2021-03-28 00:00:00+00:00,1712.52,1725.66,1661.4,1687.01,348895.51314,592836644.5993392,512231,169502.24442,288084679.2831071,-0.014959448333849212,-0.015072469453262904,0.03752123926358874,64.25999999999999,103.4492857142857,0.8376670469355668
2021-03-29 00:00:00+00:00,1687.16,1841.0,1677.85,1816.74,647724.46387,1148231088.811587,846836,342048.8415,606329959.123471,0.07689936633452077,0.07408595493625736,0.09670956307312943,163.1500000000001,103.54857142857142,0.8733496603569547
2021-03-30 00:00:00+00:00,1816.76,1859.13,1786.3,1840.46,568842.00526,1039262033.3867556,856093,283746.67403,518558427.2436417,0.013056353688474909,0.012971854211305534,0.04008829001398117,72.83000000000015,101.04928571428572,0.8642269805435476
2021-03-31 00:00:00+00:00,1840.41,1947.29,1768.15,1919.37,746995.8591,1387448329.8618677,1040362,377271.88679,700970286.0783392,0.04287515077752291,0.041981466818802105,0.09733436206165842,179.13999999999987,106.86642857142856,0.8011664951026655
2021-04-01 00:00:00+00:00,1919.37,1984.77,1885.02,1968.05,741585.07266,1438751530.7872293,994836,371883.72089,721736727.4450142,0.025362488733282396,0.025046197616482857,0.051970177714562596,99.75,107.49428571428571,0.7728168675739787
2021-04-02 00:00:00+00:00,1968.05,2146.0,1948.48,2133.69,846197.93215,1719752062.5167284,1218698,436010.09375,886653805.0691665,0.08416452834023525,0.08080967041185705,0.10036330377785116,197.51999999999998,113.95,0.8007143032544499
2021-04-03 00:00:00+00:00,2133.69,2138.12,1996.3,2008.52,770176.32192,1601516390.5971153,1107620,363187.43008,755374910.2259054,-0.05866362967441385,-0.060454742775760906,0.06646701254633988,141.81999999999994,119.225,0.8312650851001266
2021-04-04 00:00:00+00:00,2008.59,2091.83,1975.24,2075.69,514345.76554,1050448906.4424022,818926,263875.56295,538795778.1429204,0.03344253480174464,0.0328954960797736,0.05804771672674403,116.58999999999992,122.54142857142855,0.83291358675743
2021-04-05 00:00:00+00:00,2075.7,2130.64,2002.15,2107.38,684923.61494,1419084945.8137891,947978,343642.59997,712219066.8657458,0.015267212348664794,0.015151841243723041,0.06190230718459875,128.48999999999978,120.83642857142854,0.795498865491066
2021-04-06 00:00:00+00:00,2107.43,2151.0,2044.65,2112.21,673386.05575,1420490813.0390558,1106761,332812.25752,702230157.7878639,0.0022919454488512514,0.002289322948201722,0.05046550693277904,106.34999999999991,123.34928571428567,0.7844896903555575
2021-04-07 00:00:00+00:00,2112.22,2129.01,1930.01,1963.47,892984.90422,1798606574.0535572,1229155,437902.88352,882121983.6155155,-0.07041913446106207,-0.07302147663878511,0.09421411696753648,199.00000000000023,122.99642857142855,0.8045365502245676
2021-04-08 00:00:00+00:00,1963.46,2084.61,1947.35,2080.46,501355.998,1015796231.0118822,911403,250910.57734,508200399.2728804,0.05958328876937258,0.05787570702807798,0.06990684858948709,137.26000000000022,127.61500000000001,0.8264370366525428
2021-04-09 00:00:00+00:00,2080.39,2100.0,2047.57,2066.87,426387.4379,885134116.0229065,645172,205375.78451,426445139.8748137,-0.006532209222960383,-0.006553637468456941,0.025201157436336226,52.430000000000064,123.20357142857144,0.8116837862010853
2021-04-10 00:00:00+00:00,2067.19,2200.0,2058.0,2133.49,655458.20894,1405364881.858313,1175161,330628.54391,708994754.4852773,0.03223231262730608,0.03172375086109813,0.06870291793871894,142.0,128.61357142857145,0.8160963129405561
2021-04-11 00:00:00+00:00,2133.49,2165.02,2113.4,2151.36,392265.50773,839653140.9405916,830771,197850.92141,423496403.3909447,0.008375947391363603,0.008341063797419501,0.02419509817247791,51.61999999999989,127.71071428571429,0.8040264438523974
2021-04-12 00:00:00+00:00,2151.42,2203.46,2102.0,2137.69,579093.35694,1244982956.770031,914567,286715.00745,616499175.9046108,-0.006354120184441481,-0.006374393531250355,0.04716086568496208,101.46000000000004,123.30428571428571,0.7499690029191003
2021-04-13 00:00:00+00:00,2137.86,2318.0,2135.53,2299.19,782608.6209,1745821661.496614,1288668,399098.2072,890600412.464373,0.07554884010310192,0.07283108022698048,0.08535849444961607,182.4699999999998,131.13571428571427,0.7731287691777288
2021-04-14 00:00:00+00:00,2299.19,2447.29,2281.33,2432.6,972931.60866,2294753430.627407,1554097,495400.5019,1168618278.836883,0.0580247826408431,0.05640375720793411,0.07218194233621407,165.96000000000004,130.1942857142857,0.7797783941095386
2021-04-15 00:00:00+00:00,2432.59,2543.47,2400.0,2514.04,681950.96645,1680063463.6011207,1462768,355972.40197,877438758.0443232,0.03347858258653291,0.03293037673824539,0.058978048178903154,143.4699999999998,133.31714285714284,0.7834826950448374
2021-04-16 00:00:00+00:00,2514.04,2548.29,2300.0,2422.67,999163.75205,2418566593.0473742,1679215,486268.80792,1177128974.4662452,-0.03634389269860461,-0.037020783181244354,0.0987613562234491,248.28999999999996,136.9435714285714,0.8013776660108666
2021-04-17 00:00:00+00:00,2422.38,2495.0,2310.0,2317.6,624232.25568,1504895144.9122343,1242299,306700.14929,739461805.3209878,-0.04336950554553454,-0.044338070286196185,0.07636203032191755,185.0,140.02785714285713,0.8134683627332188
2021-04-18 00:00:00+00:00,2317.65,2340.0,1946.8,2235.64,1475383.69204,3190809322.510461,2113566,722180.39492,1562761985.6647463,-0.03536416983085955,-0.036004626931239514,0.16965826717293755,393.20000000000005,159.78571428571428,0.827758196785192
2021-04-19 00:00:00+00:00,2235.65,2300.0,2080.0,2161.12,820592.26555,1800575928.1074944,1411498,405251.54082,889798938.6894947,-0.033332736934390095,-0.03390093471144695,0.098405825624877,220.0,166.32214285714286,0.8396883774708844
2021-04-20 00:00:00+00:00,2161.12,2346.62,2055.0,2330.03,992240.809,2181209665.225936,1478664,500443.49263,1100996922.791374,0.0781585474198565,0.07525453720088393,0.13493929073813574,291.6199999999999,179.55571428571426,0.8721067606596328
2021-04-21 00:00:00+00:00,2330.26,2469.54,2235.16,2357.06,1177885.8617,2771995884.0361485,1905822,587138.28906,1381898508.9894187,0.011600709003746656,0.011533936687039947,0.10059097951528526,234.3800000000001,182.08285714285714,0.8377520320110688
2021-04-22 00:00:00+00:00,2357.06,2644.47,2303.44,2397.94,2220753.09746,5508778905.781418,3110597,1124195.46709,2790172132.677034,0.017343639958253165,0.01719495572334573,0.14468447981807836,341.02999999999975,196.6378571428571,0.8348041023434483
2021-04-23 00:00:00+00:00,2397.94,2442.89,2107.0,2367.39,2532242.44185,5719925451.745559,2790382,1244539.8952,2812376010.1441708,-0.012740101920815428,-0.012821952956106664,0.14007439719092216,335.8899999999999,216.88499999999996,0.8073591089522785
2021-04-24 00:00:00+00:00,2367.39,2368.74,2154.8,2213.35,997688.94623,2246912953.271781,1275474,494456.79061,1113625193.1194513,-0.06506743713541074,-0.06728087757311663,0.0903695631053606,213.9399999999996,222.02357142857136,0.8529824273587409
2021-04-25 00:00:00+00:00,2214.08,2356.64,2168.0,2320.49,857517.38218,1948978895.4651551,1307545,431554.84567,981153774.0355632,0.048406262001039035,0.047271165361370215,0.08522827388347974,188.63999999999987,231.81071428571417,0.8365546642911709
2021-04-26 00:00:00+00:00,2320.44,2542.8,2303.64,2532.6,1076469.01367,2652330344.662024,1852607,547426.15132,1348633236.6804633,0.09140741826079846,0.08746807276063695,0.10306443897625085,239.1600000000003,241.64642857142852,0.8817076301254447
2021-04-27 00:00:00+00:00,2532.06,2680.0,2480.29,2666.13,771728.46451,1995139023.6148367,1255607,404885.92295,1047010126.527801,0.05272447287372661,0.05138153972385684,0.07885572139303484,199.71000000000004,242.87785714285707,0.8851873631815211
2021-04-28 00:00:00+00:00,2666.13,2760.0,2559.44,2748.24,999383.1852,2673547154.2008715,1587100,497704.7228,1332642242.7525673,0.030797447986407045,0.03033272403282883,0.07522513905923565,200.55999999999995,245.34928571428568,0.8597723285657104
2021-04-29 00:00:00+00:00,2748.23,2798.0,2668.0,2757.04,863890.01069,2366133509.254801,1379738,428965.61199,1175245479.025322,0.0032020493115594295,0.0031969336691135553,0.04730300119349111,130.0,244.3871428571428,0.860719827650588
2021-04-30 00:00:00+00:00,2757.04,2798.3,2723.09,2772.42,695339.20482,1917297701.0995224,1382521,348038.76271,959914846.7376652,0.005578446449815866,0.0055629445417411105,0.027279256013695862,75.21000000000004,232.02428571428567,0.8550774814630219
2021-05-01 00:00:00+00:00,2772.42,2954.28,2743.41,2944.77,690260.07741,1979833188.0652049,1437394,363427.72753,1042474172.8140892,0.06216590559871871,0.06031013057980772,0.07605990434349787,210.87000000000035,233.87214285714285,0.8711017414705079
2021-05-02 00:00:00+00:00,2944.83,2985.0,2852.26,2949.56,571982.5445,1672310882.244701,1132280,294479.86893,861215743.5882931,0.001626612604719524,0.0016252911032905715,0.04507652550114263,132.73999999999978,215.26785714285714,0.8348684674923105
2021-05-03 00:00:00+00:00,2949.33,3454.0,2949.32,3431.04,1329088.0628,4243786480.415151,2502746,689402.61551,2199717718.4532933,0.16323790667082538,0.1512074155319718,0.17110348662173336,504.67999999999984,235.6021428571428,0.9500911425837719
2021-05-04 00:00:00+00:00,3431.04,3527.0,3160.0,3239.01,1826039.38558,6103102520.709461,3634236,913493.51765,3054026099.6513777,-0.055968452714045824,-0.05759569465990921,0.10696465211714233,367.0,240.98642857142855,0.9837706897592762
2021-05-05 00:00:00+00:00,3239.01,3549.34,3200.23,3524.26,1174816.73588,3955994776.901157,2224441,581159.24143,1957116423.5450509,0.08806703282793205,0.0844027575909525,0.10778293367417825,349.1100000000001,249.18142857142857,1.0151863394741136
2021-05-06 00:00:00+00:00,3524.33,3605.4,3376.47,3489.73,920592.57706,3213427394.777265,1703109,457348.26339,1596792938.7543736,-0.00979780152429166,-0.009846115823277657,0.0649583174907641,228.9300000000003,241.17428571428576,1.0185029520506652
2021-05-07 00:00:00+00:00,3489.74,3587.0,3353.23,3479.53,760544.64781,2641740668.4696465,1382532,373468.63998,1297499899.4079983,-0.0029228622271636473,-0.002927142130710436,0.06698799047490779,233.76999999999998,233.87999999999997,0.9706664570309822
2021-05-08 00:00:00+00:00,3479.79,3958.33,3449.27,3910.26,1130467.54852,4170897763.922394,2146967,576465.81586,2128434949.1036053,0.12378970723057425,0.11670664075614923,0.1463013682882458,509.05999999999995,254.96000000000004,1.0274162031710141
2021-05-09 00:00:00+00:00,3910.26,3983.65,3726.08,3923.95,1000401.0082,3885039042.6637073,2289303,501191.98456,1946904544.358348,0.0035010459662527804,0.003494931571852433,0.06587030018464249,257.57000000000016,259.8835714285715,1.0244273444407472
2021-05-10 00:00:00+00:00,3923.95,4208.0,3650.0,3945.88,1505897.92612,6079977785.411387,3033133,745235.17136,3010349053.857573,0.005588756227780767,0.005573197073655223,0.14220364683545916,558.0,282.65785714285715,1.025598230221909
2021-05-11 00:00:00+00:00,3946.63,4180.22,3771.64,4173.45,1095927.10403,4350260231.588787,2290977,546195.67057,2169036982.2185607,0.05767281316208295,0.05607103528897284,0.10354597706975387,408.5800000000004,297.5771428571429,1.0317248551672207
2021-05-12 00:00:00+00:00,4173.46,4372.72,3701.58,3823.21,1601842.74017,6673102683.974241,3188941,781569.68782,3259590092.4730773,-0.08392097665001375,-0.08765264799631467,0.16081179839221754,671.1400000000003,331.1900000000001,1.0937633381232617
2021-05-13 00:00:00+00:00,3810.15,4034.77,3500.0,3717.91,2068708.17427,7846531159.419686,3943562,1019129.41961,3869202428.614081,-0.027542300841439604,-0.02792870144475046,0.13987460798648255,534.77,360.10214285714295,1.0882708152265594
2021-05-14 00:00:00+00:00,3717.92,4173.28,3691.35,4075.01,1153390.42631,4569415542.247888,2227244,589306.03131,2332631768.0700326,0.09604858643700376,0.09171151823394474,0.12962390160063042,481.92999999999984,389.1535714285715,1.1138010588649019
2021-05-15 00:00:00+00:00,4075.02,4134.05,3632.0,3646.68,1039174.88082,4030586492.9649377,2055345,498020.66776,1932010797.3563285,-0.10511139849963569,-0.11105603605137482,0.12320215165116163,502.0500000000002,409.9521428571429,1.1931051829776174
2021-05-16 00:00:00+00:00,3646.24,3879.0,3343.06,3582.1,1324065.65875,4788918304.497996,2532983,633005.25035,2292116232.825424,-0.017709258832691588,-0.01786794401273184,0.14696655588096572,535.94,438.7521428571429,1.184889050708584
2021-05-17 00:00:00+00:00,3581.81,3587.06,3102.0,3282.51,1904012.43998,6401071580.734825,2885352,933732.36068,3143594982.023329,-0.08363529773038159,-0.08734084696477318,0.1354121883811172,485.05999999999995,437.3507142857144,1.2176968754064885
2021-05-18 00:00:00+00:00,3282.25,3565.71,3240.0,3375.07,1287110.84143,4392873871.822427,2143887,648040.21083,2211619486.734546,0.028197933898145067,0.027807691201481077,0.09922589725545392,325.71000000000004,434.4014285714287,1.2056566319963342
